OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
23447,1582,CO4087610555120170406,RED FEATHER,2017,4,6,Prescribed Fire,,10011515,MTBS,Extended,20170406,803403220150806,803403220170827,703403220170515,-27,23,-970,-150,50,9999,9999,,40.86,-105.552,0.000683752738623511,0.132362225433696
23448,2200,CO4088310505720170304,CATTLE DRIVE,2017,3,4,Wildfire,795CB506-CB8E-4DDE-8E6A-3FD52A0B9AF8,10009355,MTBS,Initial,20170304,803403220160504,803403220170405,,41,21,-970,-150,90,9999,9999,,40.896,-105.022,0.000951483095436673,0.192745831817835
23449,2868,CO4092510688420170819,BIG RED,2017,8,19,Wildfire,A63D1E87-75AB-4224-91FF-44CDFD42FCFD,10009333,MTBS,Extended,20170819,803503220160730,803503220180704,703503220171013,41,21,-970,-150,75,330,625,,40.926,-106.86,0.00124099705840059,0.332706242913435
23450,3328,FL2540608041220170514,MOTHERS DAY,2017,5,14,Wildfire,E4F6CDF8-8DD2-4085-B546-FE134DCAE4E8,10010378,MTBS,Initial,20170514,801504220160515,801504220170518,,-16,18,-970,-150,50,9999,9999,,25.432,-80.396,0.00120871258466002,0.332490405459509
23451,1508,FL2576608041720170305,TRAIL FIRE,2017,3,5,Wildfire,FC86511F-E604-452B-B5CA-2E791E20BB3E,10010354,MTBS,Initial,20170305,801504220160225,801504220170315,,10,34,-970,-150,50,9999,9999,,25.787,-80.434,0.000549330671690651,0.165165136406139
23452,26967,FL2595108122020170318,PARLIAMENT,2017,3,18,Wildfire,3D3EDD7A-CCE2-4CA3-ABE6-5997DC3620B9,10011529,MTBS,Initial,20170318,801504220170315,801604220170407,,15,28,-970,-150,70,370,595,,25.918,-81.168,0.00983251504275292,0.505023639308299
23453,1639,FL2599808100520170208,IPP 17 TRT 3  CALSTONES RXS,2017,2,8,Prescribed Fire,,10010351,MTBS,Initial,20170208,801504220160225,801504220170211,,-32,27,-970,-150,50,9999,9999,,26.039,-81.05,0.000598475128332349,0.135240145829104
23454,8858,FL2601108043920170405,HOLIDAY,2017,4,5,Wildfire,191599AD-0C12-4DCA-B28B-D6E21BC7931E,10011319,MTBS,Initial (SS),20170405,,A17RNJ20170426_30m,,-9999,-9999,9999,9999,350,-9999,-9999,,26.003,-80.468,0.00323176049363542,0.284541158885528
23455,19112,FL2605608122620170126,IPP 17 TRT 2  AIRPLANE RXS,2017,1,26,Prescribed Fire,,10010277,MTBS,Initial,20170126,801604220150213,801604220170202,,-29,29,-970,-150,-10,9999,9999,,26.055,-81.228,0.00697625492144639,0.533251159236146
23456,7288,FL2613408158120170305,LEE WILLIAMS RD,2017,3,5,Wildfire,249D5929-5E8F-4782-9D68-F348FB11B93A,10010459,MTBS,Initial,20170305,801604220160216,801604220170322,,-39,29,-970,-150,80,350,9999,,26.133,-81.637,0.00266226079818061,0.370821437674249
23457,6463,FL2618808154420170420,30TH AVE,2017,4,20,Wildfire,04006883-15B5-4F6D-AA18-45A3671171F0,10011321,MTBS,Initial,20170420,A17RMK20170310_30m,A17RMK20170509_30m,,51,26,-970,-150,120,600,9999,,26.177,-81.605,0.00236151130631332,0.358607159030449
23458,2288,FL2619608144520170120,FLFPR FY17 RX C10,2017,1,20,Prescribed Fire,,10010257,MTBS,Initial,20170120,801604220160216,801604220170218,,-44,13,-970,-150,50,9999,9999,,26.192,-81.459,0.000836400357557566,0.191761360916158
23459,21781,FL2622108097820170330,COWBELL,2017,3,30,Wildfire,5037E4B5-7D9E-4E4D-9E7A-3E2E6667AA0C,10014058,MTBS,Initial,20170330,801604220160506,801604220170509,,40,40,-970,-150,125,550,9999,Fire was re-produced for MTBS using original NPS data.,26.214,-81.032,0.00796072400512138,1.1442942046325
23460,26683,FL2633208084220170519,THREE MILE,2017,5,19,Wildfire,67CC4EA0-4AB9-486D-B2F5-564F7A53FEA1,10010390,MTBS,Initial,20170519,A17RNK20170426_30m,A17RNK20170529_30m,,-56,16,-970,-150,20,9999,9999,,26.405,-80.838,0.00976784416120008,0.585991023512981
23461,2123,FL2633308076420170306,BOTTLE,2017,3,6,Wildfire,AB1EF82A-1AB7-4D8F-BA81-859D27CF14D2,10010329,MTBS,Initial,20170306,801504220170211,801504220170315,,47,17,-970,-150,70,9999,9999,,26.311,-80.746,0.000776917849449393,0.17203163273456
23462,3962,FL2633408066820170401,HOLIEST LAND,2017,4,1,Wildfire,0A17332B-E2DF-4C5D-B9B1-4663DE421CF3,10010389,MTBS,Initial,20170401,A17RNK20170317_30m,A17RNK20170426_30m,,-48,15,-970,-150,70,620,9999,,26.349,-80.678,0.00144990186291823,0.239006590258089
23463,5086,FL2687008164220170221,BERMONT RD,2017,2,21,Wildfire,4D7C8980-FF56-4149-AB44-E2C5AD84B00E,10010306,MTBS,Initial,20170221,801604120160216,801604120170306,,-37,39,-970,-150,95,430,9999,,26.879,-81.671,0.00186968204156255,0.310845149354169
23464,1655,FL2693608111620170410,CURRY 11,2017,4,10,Wildfire,BEAD2B25-8FA0-40C4-B9AC-344F4BB24784,10010313,MTBS,Initial,20170410,801604120160506,801604120170509,,-17,8,-970,-150,85,380,9999,,26.951,-81.11,0.000608844674039905,0.12071929985741
23465,3319,FL2705108206620170513,RAINTREE BLVD,2017,5,13,Wildfire,4349AA43-0FC9-4F67-8C21-7AF29425B5E4,10011352,MTBS,Initial,20170513,A17RLL20170509_30m,A17RLL20170529_30m,,-3,19,-970,-150,20,297,590,,27.074,-82.052,0.0012221869868831,0.285229462989093
23466,5103,FL2712808123720170513,CRANE ISLAND,2017,5,13,Wildfire,F3E945A8-6849-459B-B108-5201066DEF08,10011567,MTBS,Initial,20170513,801604120160810,801604120170813,,-14,9,-970,-150,50,9999,9999,Difficult to identify burn boundary.,27.101,-81.236,0.00187973842402974,0.239796801368782
23467,790,FL2713508102220170103,BR NA 16,2017,1,3,Prescribed Fire,,10010299,MTBS,Initial,20170103,801604120160216,801604120170117,,47,20,-970,-150,50,9999,9999,,27.139,-81.015,0.000291261042547648,0.150854723278799
23468,589,FL2745608113620170306,TROOPER,2017,3,6,Wildfire,B91F2DAC-4C6A-4089-8E79-4316790607B4,10010308,MTBS,Initial,20170306,801604120160216,801604120170322,,39,33,-970,-150,50,9999,9999,,27.459,-81.144,0.000217806518395054,0.0926292803034957
23469,8640,FL2760608127020170517,ECHO SPRINGS,2017,5,17,Wildfire,6872DCBE-FDCA-485C-B450-0F287ABD3EAE,10010316,MTBS,Initial,20170517,801604120160725,801604120170712,,22,23,-970,-150,50,9999,9999,,27.585,-81.241,0.00319571038040823,0.254428306086012
23470,906,FL2774108083520170310,ROLLS,2017,3,10,Wildfire,74DE28BF-7C16-4089-A6F0-7B645BE64D6D,10010310,MTBS,Initial,20170310,801604120160216,801604120170322,,38,29,-970,-150,30,365,9999,,27.738,-80.835,0.000335689150275046,0.106173242783746
23471,5096,FL2777708136520170215,CR630 E,2017,2,15,Wildfire,974798E1-35DE-4DB7-A3A5-69ED66FB58C7,10010300,MTBS,Initial,20170215,801604120160216,801604120170218,,45,25,-970,-150,90,385,9999,,27.782,-81.315,0.00188850728284037,0.442766975861892
23472,5522,FL2799908078720170215,THREE FORKS #8,2017,2,15,Wildfire,2D0B2ABD-FC34-4189-A096-3D88131250A6,10010325,MTBS,Initial,20170215,801604120160216,801604120170322,,-6,36,-970,-150,75,295,9999,,28.02,-80.777,0.00205040858524162,0.308520505483393
23473,1489,FL2802208097320170501,TRIPLE RANCH,2017,5,1,Wildfire,2E2ADEAB-17FF-4BFC-83FE-0BAE4DF319EC,10010225,MTBS,Initial,20170501,801604020170407,801604020170509,,23,22,-970,-150,80,9999,9999,,28.012,-80.967,0.000552992297679123,0.12595256343543
23474,1378,FL2808408112620170626,CABLE,2017,6,26,Wildfire,BD5971EF-F3A5-43D2-AA6B-29F3707570B4,10010323,MTBS,Initial,20170626,801604120160709,801604120170728,,44,20,-970,-150,50,9999,9999,,28.082,-81.134,0.000511968006914225,0.192535132149262
23475,1041,FL2810008117320170311,SPITLINE,2017,3,11,Wildfire,067F6A4E-6085-4BA0-8FAA-DF7CC89836DF,10010312,MTBS,Initial,20170311,801604120160216,801604120170322,,42,28,-970,-150,90,390,9999,,28.093,-81.185,0.000387099417474565,0.10053254835102
23476,2510,FL2825908262120170506,ANCLOTE BRANCH,2017,5,6,Wildfire,2022032F-E6D9-4F9A-A778-0087AF017883,10010226,MTBS,Initial,20170506,801704020160513,801704020170601,,-37,34,-970,-150,50,9999,9999,,28.25,-82.609,0.000934133204636982,0.199125018841751
23477,3847,FL2833008077620170626,TUCKER,2017,6,26,Wildfire,D4B28CB4-43DC-4D85-AB85-4255D84D0E97,10010240,MTBS,Initial,20170626,801604020160709,801604020170712,,-25,43,-970,-150,70,9999,9999,,28.308,-80.787,0.00143244974184718,0.18269903882368
23478,997,FL2836608188020170402,SOUTH WATERS,2017,4,2,Wildfire,5C5D5838-82C6-45F8-8016-1FC24D481055,10010269,MTBS,Initial (SS),20170402,,801604020170407,,-9999,-9999,9999,9999,500,-9999,-9999,,28.365,-81.891,0.000371449715932033,0.0820295700072442
23479,1755,FL2841408093820170526,WATER PLANT,2017,5,26,Wildfire,BF7E1902-5AA1-4335-8EF7-D4AD5F2262C0,10010237,MTBS,Initial,20170526,801604020160709,801604020170728,,17,17,-970,-150,60,570,9999,,28.425,-80.935,0.000654334790974216,0.148355000331079
23480,613,FL2846208085020170327,BRIDGE,2017,3,27,Wildfire,CDCFEBC8-BC61-4735-A3F9-36EA05AF71F6,10009793,MTBS,Initial,20170327,801604020170322,801604020170407,,77,16,-970,-150,110,9999,9999,,28.458,-80.85,0.000228871027972371,0.0720569547507553
23481,1867,FL2847308200020170416,LEAD PLACE,2017,4,16,Wildfire,749B2223-4F5E-4E22-B1B3-B48DE94FB740,10010221,MTBS,Initial,20170416,801604020170407,801604020170509,,1,22,-970,-150,50,9999,9999,,28.477,-82.015,0.000696355906230672,0.153562096058551
23482,2909,FL2852808070920170708,RIVERS EDGE,2017,7,8,Wildfire,E45F7701-B2AD-4BF8-B429-67385319FFDD,10010241,MTBS,Initial,20170708,801604020160709,801604020170728,,29,14,-970,-150,100,750,9999,,28.545,-80.683,0.00108548630514984,0.294446420365723
23483,2452,FL2855408062020170301,FLMIR FY2017 RX UNIT 5.2,2017,3,1,Prescribed Fire,,10010258,MTBS,Initial,20170301,801604020170202,801604020170306,,59,17,-970,-150,90,9999,9999,,28.625,-80.643,0.000915632307349102,0.159309536272076
23484,7024,FL2856608096020170315,NORTH CANE,2017,3,15,Wildfire,7B38DCF7-6554-4778-B202-6379AD025C9A,10010242,MTBS,Initial,20170315,801604020170202,801604020170322,,51,17,-970,-150,100,550,9999,,28.582,-80.93,0.00262177153599431,0.348491643078449
23485,3114,FL2867508074220170421,BLACKPOINT,2017,4,21,Wildfire,B5D0653B-6267-4E27-9AED-57AB87648E87,10009795,MTBS,Initial,20170421,801604020170407,801604020170509,,-16,43,-970,-150,80,600,9999,,28.68,-80.746,0.00116337748713765,0.267559854904894
23486,1087,FL2876708077720170126,FLMIR FY2017 RX UNIT 1.2,2017,1,26,Prescribed Fire,,10010270,MTBS,Initial,20170126,801604020170101,801604020170202,,28,11,-970,-150,70,600,9999,,28.776,-80.781,0.000406741965026269,0.234792319505284
23487,640,FL2877408225220170708,COD DR,2017,7,8,Wildfire,65995DD5-1B35-4827-B9C6-042CAA9987D8,10010233,MTBS,Initial,20170708,801704020160614,801704020170719,,28,95,-970,-150,50,9999,9999,,28.767,-82.258,0.000239477045292467,0.0724748002169044
23488,523,FL2879608081120170319,SONNYS,2017,3,19,Wildfire,6E35F43E-5EFA-45B8-8363-552A955290EB,10010243,MTBS,Initial,20170319,801604020170306,801604020170322,,-7,20,-970,-150,30,9999,9999,,28.798,-80.816,0.000195736210861225,0.0991623955560546
23489,883,FL2880508083620170504,INTERNATIONAL,2017,5,4,Wildfire,88BC8402-D90A-4003-A85A-4A998C33A582,10010214,MTBS,Initial,20170504,801604020170407,801604020170509,,4,31,-970,-150,80,580,9999,,28.806,-80.835,0.000330503827595008,0.180968020068822
23490,506,FL2881308082820170515,BOLLARD,2017,5,15,Wildfire,7456415C-ED49-4DCA-9512-60384379A08E,10010216,MTBS,Initial,20170515,801604020170509,801604020170525,,-13,10,-970,-150,50,9999,9999,,28.811,-80.824,0.00018948380656604,0.0618207562520065
23491,901,FL2891208145820170416,SOD FARM 2,2017,4,16,Wildfire,62B2CC4F-9363-4F7D-ACAB-D27D354645AB,10010223,MTBS,Initial,20170416,801604020170407,801604020170509,,-3,37,-970,-150,50,9999,9999,,28.913,-81.453,0.000337657523313522,0.121738354540012
23492,2332,FL2912208143120170712,FLLWR FY17 RX NORTH MARSH,2017,7,12,Prescribed Fire,,10010261,MTBS,Initial,20170712,801604020160709,801604020170728,,29,9,-970,-150,70,9999,9999,,29.125,-81.445,0.00087512803732366,0.26133281802417
23493,676,FL2924908192420170326,CONNER,2017,3,26,Wildfire,615C0BF9-6A3B-4CA7-BB12-73213425DAB3,10010245,MTBS,Initial,20170326,801704020160513,801604020170407,,86,30,-970,-150,110,680,9999,,29.252,-81.918,0.000254147128815168,0.076185142341857
23494,610,FL2945908195620170331,NE 212TH ST,2017,3,31,Wildfire,C0E57211-BDD6-401F-9151-4B92D71D5FE3,10010219,MTBS,Initial,20170331,801704020160427,801704020170516,,19,23,-970,-150,50,9999,9999,,29.469,-81.956,0.000229726431532477,0.0971407443694311
23495,975,FL2956008152920170318,SR100 COUNTY LINE,2017,3,18,Wildfire,C4A4D671-EDD1-4D9F-BBEB-143F91A16C83,10010244,MTBS,Initial,20170318,801604020170202,801604020170322,,77,28,-970,-150,110,570,9999,,29.562,-81.515,0.000367595322839733,0.100799975047546
23496,1687,FL2991808500920170127,UNNAMED,2017,1,27,Prescribed Fire,,10009456,MTBS,Initial,20170127,801903920160205,801903920170311,,31,39,-970,-150,50,9999,9999,,29.911,-85,0.00063800766641403,0.184758793520111
23497,1224,FL2992408498520170127,UNNAMED,2017,1,27,Prescribed Fire,,10009458,MTBS,Initial,20170127,801903920160205,801903920170311,,31,39,-970,-150,50,9999,9999,,29.92,-84.989,0.000462835622099341,0.13430409635988
23498,963,FL2996308501220171005,UNNAMED,2017,10,5,Prescribed Fire,,10009463,MTBS,Initial,20171005,801903920161002,801903920171106,,38,24,-970,-150,80,380,9999,,29.963,-85.006,0.000364342611327988,0.0998273316888196
23499,2809,FL2997708499320170115,BURN UNIT 106,2017,1,15,Prescribed Fire,,10009453,MTBS,Initial,20170115,801903920160205,801903920170311,,65,21,-970,-150,100,9999,9999,,29.976,-84.996,0.00106292382695682,0.167767476065435
23500,1480,FL3000808499520171004,UNNAMED,2017,10,4,Prescribed Fire,,10009462,MTBS,Initial,20171004,801903920161002,801903920171106,,38,24,-970,-150,80,380,9999,,29.998,-84.996,0.000560073446776127,0.11356888114647
23501,7205,FL3001708476720170228,UNNAMED,2017,2,28,Prescribed Fire,,10009338,MTBS,Initial,20170228,801803920170131,801803920170320,,55,18,-970,-150,80,480,9999,,30.001,-84.769,0.00272646310282043,0.767687505594308
23502,1508,FL3001908499820170131,UNNAMED,2017,1,31,Prescribed Fire,,10009460,MTBS,Initial,20170131,801903920160205,801903920170311,,31,39,-970,-150,50,9999,9999,,30.021,-85.001,0.00057074408957972,0.101783796134307
23503,1302,FL3004708455020170228,UNNAMED,2017,2,28,Prescribed Fire,,10009224,MTBS,Initial,20170228,801803920160301,801803920170320,,39,15,-970,-150,50,9999,9999,,30.054,-84.543,0.000493247249837862,0.1069654340506
23504,754,FL3006108507920171026,UNNAMED,2017,10,26,Prescribed Fire,,10009452,MTBS,Initial,20171026,801903920161002,801903920171106,,43,15,-970,-150,50,360,9999,,30.065,-85.069,0.00028561220751656,0.0753864371647556
23505,3941,FL3010008500020170125,UNNAMED,2017,1,25,Prescribed Fire,,10009451,MTBS,Initial,20170125,801903920160205,801903920170311,,65,27,-970,-150,100,9999,9999,,30.103,-85.006,0.00149292125747424,0.270325469845957
23506,1663,FL3010608458620171016,UNNAMED,2017,10,16,Prescribed Fire,,10009334,MTBS,Initial,20171016,801803920161011,801803920171030,,-10,27,-970,-150,50,420,9999,,30.102,-84.59,0.000630142447851689,0.33657408694249
23507,853,FL3013508468120171025,UNNAMED,2017,10,25,Prescribed Fire,,10009316,MTBS,Initial,20171025,801803920170928,801803920171030,,1,15,-970,-150,50,390,9999,,30.135,-84.688,0.000323300265386681,0.0992338888506421
23508,1728,FL3014508503720170129,UNNAMED,2017,1,29,Prescribed Fire,,10009437,MTBS,Initial,20170129,801903920160221,801903920170311,,51,20,-970,-150,70,9999,9999,,30.14,-85.041,0.000654927292361832,0.155006642938391
23509,992,FL3014908420620171201,FLSMR FY18 RX BRAVO 100,2017,12,1,Prescribed Fire,,10009317,MTBS,Initial,20171201,801803920171201,801803920171217,,38,18,-970,-150,80,350,9999,,30.144,-84.181,0.000376128821409148,0.1557866572853
23510,2640,FL3015008490020170212,UNNAMED,2017,2,12,Prescribed Fire,,10009399,MTBS,Initial,20170212,801903920160205,801903920170311,,31,38,-970,-150,70,9999,9999,,30.154,-84.898,0.00100044745840656,0.309556326204063
23511,3158,FL3015808499520170227,UNNAMED,2017,2,27,Prescribed Fire,,10009442,MTBS,Initial,20170227,801903920160205,801903920170311,,65,27,-970,-150,100,9999,9999,,30.148,-84.99,0.00119673254184732,0.30198378368111
23512,3013,FL3016008448920170210,UNNAMED,2017,2,10,Prescribed Fire,,10009329,MTBS,Initial,20170210,801803920160301,801803920170320,,38,41,-970,-150,50,400,9999,,30.163,-84.435,0.00114205847991473,0.308553537213142
23513,3951,FL3016208493120170110,BURN UNIT 27,2017,1,10,Prescribed Fire,,10009397,MTBS,Initial,20170110,801903920160205,801903920170311,,31,38,-970,-150,70,9999,9999,,30.163,-84.931,0.00149739916797262,0.238426250864696
23514,2283,FL3017508504320170112,BURN UNIT 27,2017,1,12,Prescribed Fire,,10009441,MTBS,Initial,20170112,801903920160221,801903920170311,,51,20,-970,-150,70,350,9999,,30.178,-85.046,0.000865435635303517,0.145689620220578
23515,1117,FL3018408491720170721,BURN UNIT 44,2017,7,21,Prescribed Fire,,10011358,MTBS,Initial,20170721,801903920170514,801803920170811,,21,39,-970,-150,30,9999,9999,,30.18,-84.907,0.000423480270174896,0.367676303278196
23516,1449,FL3018408505020170225,UNNAMED,2017,2,25,Prescribed Fire,,10009435,MTBS,Initial,20170225,801903920160221,801903920170311,,51,20,-970,-150,70,360,9999,,30.188,-85.054,0.000549302183111918,0.128127171249374
23517,1251,FL3019408469320171102,UNNAMED,2017,11,2,Prescribed Fire,,10009320,MTBS,Initial,20171102,801803920171030,801803920171115,,9,15,-970,-150,70,340,9999,,30.191,-84.699,0.00047451827119194,0.144156067358764
23518,4629,FL3023408465020170128,UNNAMED,2017,1,28,Prescribed Fire,,10009337,MTBS,Initial,20170128,801803920160129,801803920170131,,27,24,-970,-150,60,360,9999,,30.233,-84.653,0.00175554460653278,0.369921888712558
23519,4020,FL3023808498620170706,UNNAMED,2017,7,6,Prescribed Fire,,10011340,MTBS,Initial,20170706,A16RFU20170502_30m,A16RFU20170721_30m,,-39,18,-970,-150,10,310,9999,,30.23,-84.98,0.00152458858380908,0.271380986898304
23520,2839,FL3024108457020170224,UNNAMED,2017,2,24,Prescribed Fire,,10009345,MTBS,Initial,20170224,801803920170131,801803920170320,,63,22,-970,-150,100,470,9999,,30.244,-84.57,0.00107693375205006,0.185645805990707
23521,1851,FL3025708455820170111,BURN UNIT 307,2017,1,11,Prescribed Fire,,10009327,MTBS,Initial,20170111,801803920160129,801803920170131,,25,28,-970,-150,90,430,9999,,30.259,-84.562,0.000702364690061863,0.134053883471701
23522,2116,FL3026808449720171030,UNNAMED,2017,10,30,Prescribed Fire,,10009328,MTBS,Initial,20171030,801803920171014,801803920171115,,20,19,-970,-150,100,380,9999,,30.269,-84.494,0.000803045580962484,0.181098107957716
23523,5996,FL3027908481420170928,BU 9,2017,9,28,Prescribed Fire,5BBEA0E8-AF15-46A7-A137-0B930DF94E62,10009382,MTBS,Initial,20170928,801803920161011,801803920171030,,12,30,-970,-150,50,430,9999,,30.285,-84.827,0.00227542253608668,0.624307394120471
23524,939,FL3028408456820170130,UNNAMED,2017,1,30,Prescribed Fire,,10009324,MTBS,Initial,20170130,801803920160301,801803920170320,,30,19,-970,-150,80,520,9999,,30.292,-84.559,0.00035648422767562,0.258069784183789
23525,1945,FL3028808495520171214,UNNAMED,2017,12,14,Prescribed Fire,,10009422,MTBS,Initial,20171214,801903920160221,801903920180125,,7,25,-970,-150,50,440,9999,,30.279,-84.959,0.000738002992715196,0.261192373250657
23526,1181,FL3029008441520170109,UNNAMED,2017,1,9,Prescribed Fire,,10009314,MTBS,Initial,20170109,801803920160129,801803920170131,,44,18,-970,-150,80,9999,9999,,30.289,-84.415,0.000448381852555644,0.196525072758737
23527,1195,FL3029008454320171006,UNNAMED,2017,10,6,Prescribed Fire,,10009315,MTBS,Initial,20171006,801803920161011,801803920171030,,4,31,-970,-150,50,9999,9999,,30.289,-84.542,0.00045358478583465,0.284572400305281
23528,2369,FL3029008499520170114,BURN UNIT 04,2017,1,14,Prescribed Fire,,10009428,MTBS,Initial,20170114,801903920160221,801903920170311,,48,17,-970,-150,90,370,9999,Fire scar to the West is different fire happened after this burn.,30.296,-84.985,0.000899213808227304,0.2794041365344
23529,1570,FL3029408443620170213,UNNAMED,2017,2,13,Prescribed Fire,,10009322,MTBS,Initial,20170213,801803920170131,801803920170320,,42,20,-970,-150,70,9999,9999,,30.287,-84.44,0.000596063718163891,0.132267089281377
23530,1193,FL3029508502520170303,UNNAMED,2017,3,3,Unknown,,10009429,MTBS,Initial,20170303,801903920160221,801903920170311,,48,17,-970,-150,90,370,9999,,30.291,-85.027,0.000452799111414202,0.132996706162772
23531,2775,FL3030708446920170213,UNNAMED,2017,2,13,Prescribed Fire,,10009323,MTBS,Initial,20170213,801803920170131,801803920170320,,42,20,-970,-150,70,9999,9999,,30.307,-84.461,0.0010534227222657,0.364008384079891
23532,3675,FL3031708451720170801,BURN UNIT 232,2017,8,1,Prescribed Fire,,10009335,MTBS,Initial,20170801,801803920160723,801803920170811,,-31,24,-970,-150,50,450,9999,,30.33,-84.513,0.00139517874496569,0.147052699327729
23533,2445,FL3031908485820171212,UNNAMED,2017,12,12,Prescribed Fire,,10009385,MTBS,Initial,20171212,801803920171115,801803920171217,,-2,15,-970,-150,40,300,9999,,30.317,-84.853,0.000928334038340996,0.217628392174797
23534,2503,FL3033908253720170318,RED FOX,2017,3,18,Wildfire,635683FA-5916-4A52-8E4D-95911249EBED,10010348,MTBS,Initial,20170318,801703920160513,801703920170516,,-3,6,-970,-150,100,480,9999,Used GeoMac Perimeter.,30.338,-82.542,0.000950285216260627,0.149217342908977
23535,609,FL3034008426020170303,UNNAMED,2017,3,3,Prescribed Fire,,10009223,MTBS,Initial,20170303,801803920160301,801803920170320,,39,15,-970,-150,70,9999,9999,,30.34,-84.265,0.000231368401144314,0.0610009468175627
23536,6926,FL3034308250320170209,UNNAMED,2017,2,9,Wildfire,,10010406,MTBS,Initial,20170209,801703920170124,801703920170209,,9,12,-970,-150,80,480,9999,,30.349,-82.495,0.00262970449538097,0.398897894125859
23537,1064,FL3034808449020170113,BURN UNIT 231,2017,1,13,Prescribed Fire,,10009313,MTBS,Initial,20170113,801803920160129,801803920170131,,44,18,-970,-150,70,9999,9999,,30.348,-84.49,0.000404033888617825,0.251714262138711
23538,511,FL3035308427020170731,BURN UNIT 221,2017,7,31,Prescribed Fire,,10011344,MTBS,Initial,20170731,A16RGU20170721_30m,A16RGU20170810_30m,,-24,11,-970,-150,50,9999,9999,,30.353,-84.27,0.00019426939831589,0.0636797224573821
23539,1841,FL3035908434520171020,UNNAMED,2017,10,20,Prescribed Fire,,10009347,MTBS,Initial,20171020,801803920161011,801803920171030,,10,31,-970,-150,50,260,370,,30.361,-84.343,0.000699152032456215,0.151732283655289
23540,1877,FL3036408452020170828,BURN UNIT 230,2017,8,28,Prescribed Fire,,10009341,MTBS,Initial,20170828,801803920161011,801803920171014,,1,18,-970,-150,50,400,9999,,30.367,-84.518,0.000712810383935106,0.247955839127406
23541,641,FL3036508427820170303,UNNAMED,2017,3,3,Prescribed Fire,,10009219,MTBS,Initial,20170303,801803920160301,801803920170320,,39,15,-970,-150,70,9999,9999,,30.367,-84.277,0.000243541141137568,0.0844786178113983
23542,1407,FL3037308458320171103,UNNAMED,2017,11,3,Prescribed Fire,,10009321,MTBS,Initial,20171103,801803920171030,801803920171115,,9,15,-970,-150,80,360,9999,,30.374,-84.584,0.000534620589612445,0.194033010930251
23543,2091,FL3038408451720171027,UNNAMED,2017,10,27,Prescribed Fire,,10009346,MTBS,Initial,20171027,801803920161011,801803920171030,,12,21,-970,-150,60,400,9999,,30.386,-84.509,0.000794428207078633,0.204467970859994
23544,1848,FL3038708448420170610,UNNAMED,2017,6,10,Prescribed Fire,,10009343,MTBS,Initial,20170610,801803920170507,701803920170616,,-39,27,-970,-150,50,400,9999,,30.386,-84.486,0.00070213567085434,0.21188496643919
23545,1226,FL3040908437520171129,UNNAMED,2017,11,29,Prescribed Fire,,10009325,MTBS,Initial,20171129,801803920171115,801803920171217,,-19,14,-970,-150,50,9999,9999,,30.406,-84.375,0.00046580802204429,0.100725400101926
23546,721,FL3042808202320170322,GARFIELD ROAD,2017,3,22,Wildfire,01DE8C37-423A-4B34-A3E0-DF8038839E5B,10010356,MTBS,Initial,20170322,801703920160427,801703920170516,,36,14,-970,-150,120,750,9999,,30.418,-82.022,0.000273954069427808,0.123717251955623
23547,655,FL3049008666020171121,HIDDEN,2017,11,21,Wildfire,00658322-5C66-4367-B59C-D65CB7B7A924,10010206,MTBS,Initial,20171121,802003920161110,802003920171129,,-28,14,-970,-150,50,9999,9999,,30.537,-86.703,0.000249348266542945,0.0813291656827155
23548,166737,GA3057408232320170406,WEST MIMS,2017,4,6,Wildfire,87453074-023A-4569-8B5C-19CDA492F7A1,10010394,MTBS,Initial,20170406,801703920160427,801703920170516,,16,11,-970,-150,120,9999,9999,,30.651,-82.294,0.0634874871888143,3.58906168194649
23549,1593,GA3100108236220170211,GAOKR FY17 RX 1500,2017,2,11,Prescribed Fire,,10010899,MTBS,Initial,20170211,801703920160207,701703920170217,,-79,24,-970,-150,50,360,9999,,31.005,-82.374,0.000608900912590034,0.284656025420401
23550,797,GA3302608367820170207,GAPDR FY17 RX 29A 29B 29C,2017,2,7,Prescribed Fire,,10010266,MTBS,Initial,20170207,801803720170304,801803720170320,,-23,9,-970,-150,50,9999,9999,"Incorrect ignition date. Ignition date is recorded as julian date 45, burn perimeter becomes visible in julian date 79 scene.",33.028,-83.673,0.000311281214255303,0.126204044023186
23551,839,GA3309108373320170202,GAPDR FY17 RX 19N 21C 21X,2017,2,2,Prescribed Fire,,10010259,MTBS,Initial,20170202,801803720170216,801803720170304,,7,18,-970,-150,50,9999,9999,,33.091,-83.728,0.000328226947290542,0.0892107265059898
23552,1164,GA3310308369620170130,GAPDR FY17 RX 14C 15B 15C 15C R1 15D,2017,1,30,Prescribed Fire,,10010253,MTBS,Initial,20170130,801803720170131,801803720170216,,26,12,-970,-150,50,250,9999,,33.105,-83.698,0.000455108739482205,0.105600351350125
